"decimalLongitude","decimalLatitude","N"
-97.839906,28.012031,8
-97.938284,30.331125,3
-96.358037,30.584985,1
-95.852966,32.201181,1
-98.69254,29.828838,1
-97.607666,27.860414,1
-98.205049,29.977353,1
-98.08007,32.83038,1
-97.509536,25.942619,6
-97.837303,30.334648,3
-105.708534,31.820522,1
-99.754949,29.485478,1
-101.907763,34.969962,1
-102.822512,33.191169,3
-101.87472,33.61806,4
-98.241806,29.610388,5
-102.883358,30.916658,3
-94.057045,32.11304,1
-101.821637,33.657094,8
-104.105287,30.705165,1
-93.87591,31.626539,2
-101.92692,34.98213,1
-95.03191,32.910937,4
-97.879128,30.576487,1
-97.82469,30.339375,1
-100.181999,29.431507,2
-103.02024,33.74963,1
-98.2454,30.037434,1
-102.356325,33.927003,1
-97.934206,30.299238,10
-99.445092,27.545176,8
-98.06938,30.002344,2
-97.30953,31.621179,5
-95.420251,32.460927,4
-97.186357,30.041978,1
-97.386211,28.655637,3
-98.34222,28.489,1
-97.20172,30.091877,1
-97.942766,30.308539,1
-96.665596,29.419072,1
-97.971138,29.87194,2
-97.316828,30.173314,2
-103.565979,30.247341,4
-99.528065,29.772126,1
-94.752697,29.33455,3
-94.224976,30.845097,1
-99.575336,29.792426,5
-97.809278,30.217461,1
-95.64154,30.118274,1
-96.209571,30.530212,1
-99.372582,29.785051,4
-95.564972,30.23336,1
-98.163542,30.358529,1
-98.677078,29.692216,3
-99.763923,30.476082,9
-96.437493,32.840717,10
-98.789577,29.365421,13
-96.566719,30.282076,3
-97.957556,29.56797,6
-99.272212,26.904837,3
-97.842627,30.236619,2
-99.76575,30.477525,4
-99.52372,27.50972,24
-99.76529,30.477246,6
-98.257348,30.112423,2
-96.685643,32.692186,1
-99.270712,26.90188,3
-97.494385,33.013336,4
-98.313377,29.783793,3
-97.982183,29.66987,1
-94.811045,29.910698,1
-96.951601,32.667952,1
-96.245817,30.781778,5
-98.516637,29.434331,1
-97.679819,26.886494,4
-98.995034,31.759973,2
-94.949682,30.569811,1
-96.843854,28.37579,12
-95.732742,29.609545,2
-100.413815,30.505701,2
-98.378564,26.186086,18
-98.681895,29.219702,2
-98.270832,29.557195,3
-96.613,29.6932,2
-98.11821,29.857171,19
-98.518012,29.433494,5
-98.268085,29.557195,12
-98.674074,29.719912,15
-98.026957,30.204803,3
-98.28556,29.914805,1
-97.733372,28.404225,21
-98.818748,30.49931,1
-98.592178,32.88779,5
-95.978986,31.136786,1
-95.540636,29.935263,3
-98.94563,31.74205,9
-99.10197,30.062426,3
-98.517219,29.433801,4
-103.765382,30.519198,5
-99.385962,27.004961,3
-99.138055,29.81217,10
-97.82443,30.34151,5
-98.331409,26.133345,1
-98.392145,29.250301,4
-98.481863,28.95937,6
-98.866726,29.892651,1
-97.826621,30.329171,3
-104.866213,31.877095,2
-97.470017,28.752935,5
-98.257162,30.112404,5
-97.385216,28.610446,5
-102.311884,34.542753,1
-98.657288,30.285273,1
-95.48465,29.75185,1
-95.196682,31.809436,1
-94.252192,29.929488,3
-103.944451,30.454164,10
-102.637638,33.462694,14
-95.24261,29.78317,1
-97.404952,27.784005,1
-94.99035,32.768692,1
-102.961248,29.181068,10
-96.322428,29.549283,1
-97.240857,30.108185,1
-104.82931,31.031323,2
-101.332162,33.979339,1
-100.901196,29.371722,1
-104.833602,31.483353,2
-104.80132,31.9071,1
-94.392586,32.274235,1
-94.945997,32.519215,1
-95.156682,33.065303,6
-95.16887,33.018555,2
-105.981964,31.385042,4
-103.002468,30.424483,1
-98.857595,30.354973,3
-104.15535,30.769552,3
-94.751786,29.332546,5
-99.124091,29.76469,2
-102.979797,30.416325,3
-99.626038,29.340683,1
-104.15213,30.765293,3
-104.135941,30.721388,3
-98.778843,30.106337,4
-98.700166,29.457147,1
-96.993748,28.14338,8
-99.512326,27.507162,3
-95.259695,32.280015,1
-99.107787,29.948488,1
-97.766881,30.495141,4
-98.407563,29.944268,3
-95.094309,29.515525,3
-97.04456,28.094932,1
-97.316809,30.836804,3
-97.812974,30.434229,4
-95.0297,30.692932,4
-95.417504,29.766464,1
-104.100952,30.705239,1
-98.49005,29.398553,1
-97.850375,30.687268,2
-99.232635,30.06434,1
-96.631569,32.962136,1
-95.16778,33.122565,3
-97.201538,28.113171,1
-96.332009,31.328493,10
-96.287677,33.216843,8
-96.801824,28.211336,9
-96.309199,31.330839,3
-98.573056,29.583333,6
-97.940884,30.181786,1
-96.599039,31.24703,1
-98.414755,30.745082,3
-98.211315,29.912649,3
-94.205275,31.071829,1
-97.071762,28.080462,2
-97.750726,28.415937,3
-96.985502,28.135653,4
-98.204727,29.873099,1
-97.054467,27.832928,25
-96.309736,31.340131,1
-98.236903,29.557052,6
-96.983871,28.131339,21
-98.526295,29.39297,1
-98.496208,31.042933,5
-98.410034,29.430029,2
-96.987519,28.135029,5
-98.399101,30.515744,1
-95.66035,30.78076,1
-99.529009,30.869078,1
-103.540649,29.521488,1
-98.611393,30.240828,1
-97.858819,32.7747,1
-95.534964,33.80882,6
-98.630913,29.637866,1
-98.434882,30.739106,3
-99.547548,31.752401,5
-97.508297,25.932406,3
-102.620952,33.599639,3
-101.850707,33.587797,1
-93.762581,30.073978,3
-95.691261,33.372972,3
-95.026245,30.627277,2
-99.880829,30.397642,3
-101.840173,33.530125,1
-99.752068,29.578753,3
-97.03625,28.070522,2
-104.05894,29.49288,1
-102.105517,34.393348,16
-104.099579,30.678078,3
-101.789478,34.232934,4
-103.508463,31.39548,3
-98.106966,26.199267,5
-99.442406,31.894174,1
-102.050988,33.036427,1
-95.675125,30.040566,2
-97.916776,30.20029,2
-96.15509,29.770561,6
-97.789864,27.222301,11
-104.833946,31.994101,1
-97.685623,26.78546,4
-98.264937,29.970787,1
-98.484178,29.036146,1
-97.733142,26.925204,1
-95.6353,29.882625,1
-97.949982,30.53018,4
-94.972794,33.098786,3
-98.049433,30.359875,3
-98.3938,29.2488,3
-98.408164,30.605668,8
-96.246071,30.947446,16
-94.870076,29.261376,3
-97.305306,30.114763,1
-98.643583,29.74093,3
-97.74203,30.244095,1
-98.13198,30.57816,3
-98.251325,30.381552,5
-94.686008,31.555819,3
-95.840272,29.920945,5
-97.176818,29.45725,2
-96.54356,29.702517,1
-98.31562,26.135405,3
-97.928739,29.942998,3
-94.369426,32.55179,1
-94.526067,31.922481,3
-97.977877,29.808774,9
-99.247566,29.788399,19
-96.27015,30.507917,1
-98.038232,30.505983,5
-98.397546,28.466465,4
-99.736977,29.718769,1
-98.866847,29.892932,2
-97.658987,26.188279,3
-98.025405,29.807396,1
-98.411729,27.593154,1
-97.800207,29.615177,1
-97.773192,28.386842,1
-98.354931,32.436482,10
-99.419446,30.056094,3
-98.111451,29.999061,6
-97.641807,27.868293,10
-99.71789,29.502413,2
-99.799633,30.921641,3
-95.458108,30.175744,3
-97.886338,30.249077,1
-98.328711,30.269275,1
-97.032441,28.104598,6
-94.146481,30.010767,1
-94.149055,30.015895,1
-97.747051,30.632987,3
-95.146859,30.656963,1
-95.432053,28.976008,3
-98.591223,32.603302,3
-99.826627,32.281527,3
-94.387772,29.551993,4
-103.30307,29.276292,1
-99.385328,29.313944,4
-97.236544,28.698388,1
-104.08237,31.082084,1
-99.74283,29.61999,5
-97.088982,28.907972,1
-97.668629,30.284122,1
-96.079388,32.161518,5
-105.485702,31.218435,1
-101.829851,34.214695,1
-100.492995,31.389436,5
-101.560986,34.081366,1
-100.516577,31.369908,3
-97.845149,30.466572,4
-95.964718,30.232671,1
-103.37711,29.214826,2
-104.03109,30.67226,3
-97.22199,31.97826,1
-98.43647,30.319841,3
-99.12141,30.066327,5
-104.27298,30.61415,1
-99.327624,30.051355,6
-94.967451,29.199599,5
-97.805378,29.616749,1
-98.234768,26.191353,1
-97.281876,30.107712,1
-97.649059,29.665532,1
-98.235111,26.191873,1
-98.049433,30.359867,4
-104.083284,30.696605,2
-98.23524,26.192605,1
-94.244499,30.546444,1
-97.428904,30.193499,1
-94.647764,31.59707,1
-98.158722,30.555757,1
-97.482655,30.211312,3
-96.453438,28.721303,3
-95.51784,30.202652,1
-95.497241,30.187708,1
-104.235535,30.566991,1
-98.131905,30.323647,15
-96.292967,32.737991,1
-94.435197,33.193894,3
-98.753722,29.888095,2
-96.220833,30.471667,1
-99.25065,30.650133,8
-98.021103,32.351395,12
-99.798546,29.861103,12
-95.941879,31.954701,3
-98.00443,32.75679,37
-97.90167,30.213787,1
-98.388705,32.098136,1
-95.402527,29.752456,4
-98.132951,29.969913,1
-98.579005,34.08867,2
-98.235573,32.702843,1
-100.1987,31.141727,3
-97.89166,30.369246,3
-100.350105,31.13585,5
-95.403213,29.756628,2
-97.2872,33.18292,6
-94.78846,30.09401,7
-96.301346,29.748283,1
-96.407175,30.184977,4
-99.494194,27.499659,1
-94.171286,30.122375,1
-103.925009,30.597077,3
-95.079246,29.593722,1
-94.243469,30.318359,3
-97.169502,26.084885,1
-94.204373,30.085434,5
-94.160079,30.140702,1
-98.534553,33.843936,10
-94.086914,30.11187,3
-98.651261,30.867476,1
-96.864843,32.742503,3
-97.499371,30.213982,5
-103.340042,29.282932,5
-103.901138,31.93002,1
-102.272158,34.540889,1
-98.20507,29.873322,3
-99.270498,26.90152,3
-97.197761,27.855772,4
-99.2712,26.9031,5
-99.271774,26.906763,7
-103.895473,30.589159,1
-97.078543,27.991825,2
-97.158623,30.750983,3
-98.040276,29.688798,7
-95.548525,29.973375,1
-94.75796,31.642166,3
-96.394043,30.651998,1
-94.422684,30.907527,3
-97.124205,27.741087,1
-95.232646,30.204089,1
-97.675152,30.273838,1
-97.884965,30.200574,1
-94.82526,30.43895,1
-95.31602,30.73709,1
-98.30469,26.13475,6
-97.05348,28.019939,1
-99.04604,29.719663,3
-98.581835,29.840805,3
-95.174228,30.015115,3
-97.284,26.099,2
-98.220992,29.925296,3
-98.198719,29.968041,1
-98.45355,30.74787,1
-98.482658,29.862409,3
-98.132951,30.33212,5
-97.964101,29.557257,3
-99.532013,29.045965,5
-97.693176,32.970652,3
-95.051278,29.74744,1
-96.281959,30.608737,7
-98.553028,33.847251,1
-98.681259,29.458133,1
-98.655767,27.584524,4
-103.269424,30.181341,1
-95.654303,31.756798,1
-98.098748,29.998447,1
-101.204188,30.711115,1
-103.246765,30.192025,1
-102.409744,30.145721,1
-106.584817,31.832303,5
-95.320108,30.292479,1
-104.8322,31.9963,3
-100.678711,30.995857,2
-96.064217,30.519922,3
-97.184941,28.834289,1
-99.2148,30.0523,1
-99.713038,29.495401,1
-97.19417,28.89916,9
-98.247986,29.850099,1
-98.048,30.278863,6
-104.05632,30.649136,1
-98.013346,30.65221,2
-94.170465,32.667923,6
-95.656096,30.398203,3
-96.740456,31.043669,6
-99.2142,30.0539,1
-95.416989,29.795554,1
-95.560455,30.389757,1
-95.553949,33.661406,1
-98.581095,29.621967,3
-97.41668,30.575935,6
-94.197185,30.055481,3
-97.609062,31.039753,1
-94.089918,31.065801,1
-98.243802,29.610887,5
-99.084363,26.399539,7
-97.310178,28.268933,1
-95.792367,31.964184,1
-99.215016,30.210616,3
-93.71317,30.12301,4
-98.082531,30.056696,3
-98.462219,29.470688,5
-96.869485,30.137846,4
-104.12741,30.67423,4
-104.14062,30.6846,10
-104.10365,30.72225,15
-104.12988,30.70288,3
-102.496605,36.032998,3
-97.080367,27.828312,1
-97.919201,26.160089,1
-96.9104,32.787275,1
-95.449219,29.802518,1
-94.971399,33.180161,2
-98.332096,29.549287,4
-98.297767,29.289487,5
-98.166415,29.873279,1
-96.801295,28.310547,4
-94.691279,29.86473,1
-98.638196,29.669986,3
-96.48524,31.02599,2
-96.074867,33.575937,1
-98.222618,29.864133,8
-103.501081,31.415885,3
-97.819688,28.118495,15
-98.32105,33.50572,1
-98.32105,33.50622,1
-104.11777,30.69352,4
-99.298038,32.379092,2
-96.569653,29.022101,1
-98.217809,29.994961,3
-97.583153,29.593579,4
-97.318604,32.730369,4
-94.717448,29.885714,1
-98.023653,30.217734,1
-98.177948,31.045875,1
-99.444919,27.043932,11
-94.594603,32.438438,1
-104.105759,30.699925,1
-95.180132,31.433179,1
-94.095154,29.660609,5
-99.183197,29.969212,1
-97.86024,28.04174,1
-100.5344,34.72475,8
-98.5753,29.82742,3
-95.549051,29.973984,1
-98.274566,26.170294,3
-95.384247,29.049679,3
-97.599777,31.007305,2
-100.00918,29.6696,6
-101.304985,34.471653,5
-98.73093,29.28499,23
-97.47187,31.315607,3
-101.94886,33.569317,10
-97.690538,30.192531,3
-97.9615,29.234545,6
-97.74987,28.404009,1
-98.254517,30.400995,3
-97.367966,27.672487,14
-99.11624,26.51457,20
-99.10494,29.89369,1
-98.457756,30.897217,3
-98.81418,29.759281,5
-97.2997,29.068127,6
-94.348955,31.139293,1
-98.565125,29.556744,3
-100.01059,32.46779,5
-95.177033,30.132678,3
-99.690306,29.719826,3
-103.717031,30.45918,1
-96.90306,29.68193,8
-95.078972,29.463888,1
-97.261345,30.090294,3
-93.753652,30.143833,1
-96.57543,33.3451,3
-98.93343,26.391101,2
-96.7735,32.7962,15
-94.33475,32.547314,1
-99.473495,29.316807,4
-96.943214,29.445538,1
-98.50757,29.939762,13
-104.82254,31.953749,3
-96.085224,32.14368,4
-96.871315,29.911966,6
-106.396542,31.779675,5
-94.171371,30.69808,1
-94.705582,29.8891,1
-94.140301,30.841152,1
-94.117556,30.846237,1
-97.80824,30.158852,1
-96.985416,28.130052,3
-98.225325,26.194809,2
-93.87157,29.71992,1
-99.576817,29.793309,1
-95.313531,30.01202,7
-97.805443,27.921772,7
-97.777934,27.939707,1
-98.941591,26.387682,3
-94.818062,29.287988,21
-98.3848,30.57911,2
-97.333374,28.47352,2
-98.398232,30.592863,9
-96.254311,29.948985,1
-96.04248,29.781662,2
-98.480115,29.47831,1
-100.505418,31.234632,1
-106.050339,31.876683,1
-95.701904,32.449231,1
-98.229044,26.187887,1
-99.771989,32.472187,3
-96.547927,29.703127,6
-103.049033,29.526091,5
-97.722,30.182,3
-103.881912,30.581807,11
-97.91145,30.395171,5
-95.885242,32.698183,1
-97.286167,30.092267,1
-99.759818,29.676337,1
-95.044956,29.5907,1
-102.972708,29.187311,3
-95.254446,30.93403,2
-98.441507,29.813867,1
-105.79833,31.75619,1
-104.232359,30.380872,1
-97.775831,30.2985,33
-94.159883,30.287227,1
-103.739777,30.620778,1
-103.712579,30.507234,4
-104.265318,30.612505,1
-103.621674,30.09494,1
-97.192612,27.640349,1
-100.612253,28.948359,1
-103.944793,30.588156,1
-99.140257,30.082628,1
-99.206991,30.024557,1
-103.517963,30.247657,1
-103.309421,29.242521,4
-104.083466,30.750147,3
-95.301892,32.347183,3
-104.762478,30.832996,6
-104.195478,29.453604,2
-97.441639,28.12165,2
-100.503029,31.479817,2
-97.649333,30.214482,2
-97.890839,30.402056,2
-102.9144,30.89432,4
-99.78229,30.93673,4
-106.614965,31.854129,6
-104.299949,31.877919,6
-97.164789,28.638579,23
-99.127235,26.567891,2
-97.225753,31.400184,8
-97.642536,30.220805,4
-96.724662,32.890094,2
-97.705734,30.295814,4
-97.994993,30.621341,4
-96.724512,32.890331,2
-102.286663,34.222127,4
-95.061639,32.260833,2
-94.75776,29.53798,2
-99.39331,27.556982,4
-97.67187,30.282384,2
-99.1699,31.3874,4
-97.990837,26.160764,2
-100.047383,29.416947,8
-100.225911,29.418687,2
-98.752756,29.531822,9
-99.650591,29.438334,4
-97.75094,30.261078,2
-100.836869,33.621818,10
-99.195892,34.163775,2
-99.437621,27.554178,10
-99.109701,26.573599,2
-94.933183,29.222094,6
-99.17868,29.00755,6
-99.938179,29.329587,10
-99.948056,29.349169,4
-97.954434,29.866187,3
-97.172427,26.130085,4
-97.854881,30.586204,5
-97.14244,33.213131,2
-102.525776,36.071412,3
-97.736006,30.317321,2
-100.323853,29.872615,4
-100.926217,32.750056,4
-101.924271,35.776707,2
-103.720293,30.962596,6
-99.448377,29.329178,9
-97.958221,30.070877,2
-98.284378,29.905544,8
-99.628487,33.039824,2
-101.923188,33.524208,7
-97.673081,30.390572,2
-96.886067,29.633284,3
-97.192376,33.163075,8
-97.244179,28.027553,2
-101.956016,33.580449,4
-103.503098,31.415369,2
-94.849219,29.2753,3
-102.215658,31.914406,2
-100.092372,32.901074,3
-98.402481,31.846464,2
-97.928304,29.886321,2
-98.051031,26.485922,3
-97.641241,27.867509,2
-97.726135,31.09763,6
-97.170188,26.109608,2
-99.721634,34.282698,6
-96.664152,30.862889,2
-98.305664,26.115986,4
-98.525391,28.432468,5
-104.754038,30.81344,6
-100.316441,33.585907,5
-97.651312,27.828981,19
-104.49028,31.931769,2
-95.314722,27.847778,2
-98.367929,29.59681,2
-98.10893,26.44736,6
-99.137664,26.58006,2
-99.148178,26.57993,8
-101.672201,34.96306,5
-99.507122,27.565504,8
-99.505148,27.500544,4
-97.719998,30.354398,2
-99.695526,32.47789,4
-97.829218,27.47873,2
-96.708066,28.604695,5
-99.132385,29.82754,2
-98.250815,29.667918,2
-97.744098,30.246998,4
-99.006042,26.403248,2
-99.128308,26.530333,2
-97.848401,30.861047,2
-99.339011,26.951554,2
-99.779048,29.210204,2
-102.047549,31.94718,2
-97.119619,32.896862,3
-99.516574,29.35718,10
-95.122375,32.233132,5
-97.146606,27.894922,10
-96.779058,32.957838,2
-101.662003,34.932999,2
-96.057697,32.220553,8
-99.133794,30.584275,4
-96.921537,32.826844,3
-98.547082,32.441231,4
-100.270954,35.445328,2
-97.839303,30.327101,4
-104.817993,31.867954,2
-97.303848,27.666272,2
-103.779176,30.948556,2
-99.198217,29.963412,2
-101.817,35.146,2
-99.133333,30.05,26
-99.78501,29.217625,5
-97.489204,27.77955,9
-98.907194,28.846875,2
-96.562578,30.734518,4
-100.88475,32.710307,4
-97.266776,30.181457,2
-98.776946,31.283859,3
-99.10251,31.747561,2
-96.776547,33.729622,4
-98.402942,30.276261,4
-97.69977,30.61807,26
-97.778449,31.113063,2
-96.285088,29.683278,2
-97.15122,32.992539,3
-97.500229,32.819667,9
-96.313083,30.670179,4
-102.907476,33.871893,2
-95.362554,29.731569,2
-95.394325,29.722943,2
-94.88117,31.154278,4
-98.14583,30.41128,2
-97.851091,30.593545,6
-95.141516,29.418816,2
-97.276702,30.812018,2
-95.403043,29.729813,2
-95.363015,29.732134,3
-96.368637,32.510653,5
-97.408304,30.351546,2
-97.54921,32.556335,12
-98.147457,31.85671,12
-97.479849,32.76192,2
-97.991819,30.510207,2
-97.462473,32.330508,2
-97.433196,32.254361,4
-97.489681,32.256476,4
-96.841675,32.93654,2
-100.09482,29.74226,2
-99.768938,29.476859,2
-95.818817,29.686389,2
-97.391232,33.214875,2
-102.431885,30.347704,2
-100.360794,33.594174,4
-97.598848,30.391016,2
-104.83353,31.999588,4
-98.785361,31.228413,6
-97.758834,30.197828,2
-96.67163,32.981173,2
-98.169834,30.584677,2
-94.496879,32.751816,2
-97.722239,30.186327,2
-97.63764,30.20931,2
-96.135575,32.880873,2
-96.561435,29.71141,4
-98.620319,33.120768,2
-98.68937,29.268506,4
-98.832718,32.416336,2
-98.919493,33.88829,2
-98.327891,31.18007,10
-95.677185,29.83707,6
-97.294321,32.527991,24
-96.696854,33.396336,3
-96.768265,32.692901,5
-98.619547,29.527999,2
-99.77736,32.371652,3
-96.540862,28.957289,2
-97.56958,30.236146,7
-95.4463,32.77811,12
-96.541296,33.107818,6
-100.12932,35.400793,2
-98.760953,33.362992,2
-101.810145,35.194044,8
-98.633215,29.668254,10
-98.755623,33.845122,8
-97.87419,29.920058,4
-102.75959,33.802183,5
-97.580441,31.015153,2
-96.15687,33.65996,2
-96.968653,28.748122,2
-100.760593,33.622534,3
-96.93927,29.44582,4
-96.331918,28.914696,2
-96.867818,32.835268,2
-95.294809,32.280783,4
-102.794738,30.894666,8
-99.868469,30.318359,4
-96.214313,29.914918,6
-95.099845,29.580679,2
-96.956985,28.835299,2
-98.599548,29.481448,4
-98.477325,33.839623,6
-98.321972,32.816565,2
-98.070342,29.947897,4
-96.106253,33.108987,2
-98.625528,29.640908,2
-99.80364,30.44033,2
-99.510384,29.95196,2
-99.947144,29.328686,4
-100.181867,29.431864,4
-97.619147,32.274054,2
-98.503075,28.793161,4
-96.274787,30.574872,15
-101.10926,33.06932,2
-97.384615,28.644736,2
-96.376705,31.457309,4
-98.254859,30.32544,4
-98.131493,26.307871,2
-96.557854,32.664733,4
-97.460499,31.085554,4
-97.30993,28.20113,6
-94.820809,29.270885,14
-95.076047,29.752022,2
-96.100932,33.20319,2
-94.852577,32.406374,4
-97.830162,28.927332,3
-95.76014,29.324404,3
-100.890105,34.392763,2
-97.565209,26.390274,3
-97.182566,33.068819,16
-97.083753,27.834742,6
-102.84585,30.877403,8
-95.014398,29.831008,6
-98.355948,28.460088,4
-98.400078,32.911023,4
-97.280597,28.314344,2
-97.136378,30.443523,3
-97.015113,31.728764,5
-97.605295,32.204849,2
-98.139662,26.079845,2
-97.843773,30.133723,2
-97.976793,29.552923,2
-99.371552,33.005353,14
-98.41999,29.196078,2
-97.86949,30.48544,4
-95.910163,29.909927,6
-98.452327,30.766707,6
-99.436088,33.334114,12
-98.20295,30.44331,4
-98.2055,30.45018,4
-98.1905,30.45346,4
-98.2058,30.44595,4
-98.20016,30.44287,6
-94.382257,29.611168,4
-99.073033,32.768633,20
-98.044556,30.274818,2
-97.585067,30.505622,3
-95.908421,29.933857,3
-96.981298,28.137399,2
-95.674953,29.811693,4
-94.365778,29.676196,4
-98.025298,32.219809,4
-97.697296,30.091672,4
-96.984022,28.142654,2
-96.983421,28.142068,2
-96.93233,32.997003,3
-97.052879,27.835661,4
-97.08528,31.513618,4
-94.753195,31.238584,4
-97.837503,30.404537,2
-97.26265,30.467683,2
-98.384113,30.729958,2
-97.429231,30.193671,2
-99.274778,34.026237,4
-99.351511,29.354088,2
-97.949699,30.592599,4
-99.625225,29.598347,2
-97.955299,30.598199,2
-97.942596,30.5907,2
-97.946098,30.5942,4
-98.18743,30.45155,6
-97.938201,30.592199,2
-97.950103,30.5981,2
-97.942802,30.5949,2
-100.4077,29.759534,2
-100.069758,29.748576,2
-100.808783,33.779767,2
-99.748971,30.493476,4
-98.13064,30.34172,2
-98.401966,29.666725,2
-98.370895,28.449978,4
-95.56303,32.803508,2
-100.863419,30.657406,2
-100.11504,32.05869,2
-98.935833,32.588584,6
-97.47586,32.847405,2
-95.55861,30.744916,5
-98.042403,32.852784,4
-95.167694,29.224695,20
-98.545303,28.916823,6
-98.711689,33.979534,4
-97.69555,30.63409,10
-98.283802,33.726282,6
-98.3175,26.14587,4
-95.907417,29.914242,4
-98.56887,30.26923,2
-97.727251,26.091553,4
-100.91063,29.430146,2
-94.78858,32.288838,2
-96.691875,29.865656,6
-95.480557,30.229201,3
-97.652299,30.218198,2
-97.914791,31.135948,2
-97.063351,27.828905,8
-100.868568,32.553505,2
-98.20889,30.271688,6
-94.564991,32.440394,6
-100.435638,34.568493,6
-98.125935,30.056317,4
-95.283187,33.583825,4
-95.214343,32.307687,10
-97.667351,30.708797,2
-100.499239,31.871982,2
-96.156556,31.723815,5
-97.5397,32.61593,6
-100.587237,31.900641,6
-97.04052,30.652664,4
-96.233969,30.671185,3
-98.793504,31.818566,2
-99.322929,30.298406,2
-97.762699,30.46066,2
-97.29129,29.4391,4
-96.187062,32.993322,4
-97.333589,30.6833,2
-96.032782,29.865433,2
-95.924206,29.947572,3
-98.338076,29.814992,2
-97.72665,30.181267,2
-97.752094,30.293206,12
-101.386878,33.670417,2
-95.924506,29.845446,5
-96.556864,33.810425,2
-95.554769,29.853821,3
-97.76448,29.26744,7
-98.2231,29.3521,2
-99.71267,32.45436,2
-97.260573,31.374428,4
-100.277722,35.919444,2
-100.595302,31.895193,3
-97.871017,31.203111,2
-97.516665,30.231045,3
-96.849128,33.751534,2
-98.628216,29.641812,2
-97.82412,26.155339,2
-94.364309,30.153627,2
-99.50635,30.06486,2
-97.05967,28.00935,2
-98.25534,28.465626,6
-97.227792,29.590249,4
-97.810507,30.409412,2
-94.635429,31.649662,2
-97.651482,31.013382,2
-99.10494,29.56185,2
-97.493706,32.069336,4
-95.82447,29.967278,4
-96.51702,28.534826,3
-98.03085,30.004808,4
-97.010195,33.370185,2
-96.722096,32.832628,4
-96.95167,32.930241,12
-97.467688,32.788261,2
-99.30336,30.070561,6
-96.635055,30.307541,2
-98.254166,29.881732,7
-96.348724,29.55554,3
-96.584759,32.940854,4
-97.09757,31.45524,3
-101.519646,36.07575,4
-98.40632,29.441849,5
-98.55423,32.8669,6
-97.791002,30.295202,3
-96.06506,30.62178,2
-94.725966,31.304937,2
-99.505563,30.084043,2
-100.409546,29.306759,2
-98.379661,30.576616,4
-96.999836,28.16146,6
-97.049103,33.429436,2
-97.079371,32.919968,8
-97.915735,30.562852,2
-95.672634,29.413668,12
-94.93126,29.750406,6
-97.816386,27.964726,2
-99.784698,29.210013,2
-97.785873,29.131096,2
-95.310321,32.285457,2
-100.730403,31.678019,2
-100.500851,31.487318,4
-95.544662,33.665497,7
-96.350098,33.375839,2
-96.359711,33.375265,2
-98.700619,29.764205,2
-96.551692,29.026933,2
-97.483827,32.173547,4
-98.033752,30.318359,2
-101.887894,35.146301,2
-98.710098,30.979365,2
-94.739802,32.508811,2
-98.298656,32.825396,2
-96.91967,32.845702,2
-98.579857,27.078143,4
-98.4808,29.9982,2
-98.580322,29.93292,2
-95.967222,28.690556,2
-96.95,32.116667,10
-97.583,26.236,4
-99.255295,30.073848,2
-99.238,30.077,2
-97.66674,28.275358,12
-97.546921,28.257896,12
-102.894447,36.337553,5
-102.93432,36.335248,7
-101.56794,35.71779,10
-101.595611,35.717528,4
-100.119781,36.268636,4
-100.26844,35.897672,6
-102.876663,36.309316,2
-102.768699,36.266722,2
-94.6071,30.24941,2
-102.540507,36.423113,2
-100.715275,35.986896,2
-96.77704,32.782555,13
-97.496313,32.700932,2
-98.462391,30.887612,2
-97.468729,32.628316,2
-96.900101,32.798819,2
-96.608883,33.63566,34
-96.75415,33.741077,3
-100.244,36.029,14
-94.164773,33.321373,4
-96.230617,30.573573,2
-95.20715,29.776643,2
-97.419548,30.701844,4
-101.691216,34.979389,2
-96.708355,32.809208,10
-95.985777,29.942314,2
-95.15811,30.111519,2
-94.695797,32.435468,2
-94.657798,32.831439,2
-95.003709,33.199119,8
-97.0659,33.14028,4
-95.73217,32.13785,3
-96.607418,32.847303,2
-97.065875,33.14029,4
-96.71873,32.986127,2
-97.670077,30.504052,2
-96.59302,32.915315,2
-94.664689,32.863602,2
-94.610739,29.837614,2
-95.49354,30.222988,2
-94.60885,29.837591,4
-94.168804,31.080292,2
-94.26565,31.08587,4
-94.20141,32.73128,2
-96.819389,28.499649,5
-97.088712,32.998973,2
-95.294514,32.280365,4
-94.455842,29.653489,12
-95.29455,32.280416,4
-96.847373,32.750132,2
-95.020559,29.152902,2
-94.34984,30.55801,2
-97.297127,33.757135,4
-96.940084,32.961215,2
-96.297172,30.672622,3
-97.779595,30.643175,2
-94.170985,30.792428,3
-95.428506,32.0623,2
-97.755251,30.661004,2
-95.315177,32.25633,2
-96.803992,28.498278,2
-94.762788,32.280167,2
-94.337196,32.598312,2
-95.235819,30.066249,2
-96.173372,31.994465,4
-98.11821,29.763185,2
-96.256561,30.13577,4
-94.436746,32.938473,6
-96.904907,32.930741,2
-94.164695,30.145773,2
-96.457197,32.738832,4
-97.670909,30.981769,2
-96.856831,32.936752,2
-95.917146,32.371299,2
-98.228073,29.574163,2
-94.748497,33.107935,4
-97.158307,33.062326,2
-97.615671,31.00395,4
-97.237808,32.483118,2
-94.546452,32.713608,2
-94.473813,29.63766,2
-95.919583,32.806482,6
-98.192387,30.566065,2
-94.473075,29.642953,2
-96.228716,30.471726,2
-95.11493,29.60579,2
